route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible
43958,11908,586174605_170826,תל אביב יפו_מכללת לוינסקי,0,164040.0,1.0
43958,11908,586174608_170826,תל אביב יפו_מכללת לוינסקי,0,164040.0,1.0
43958,11908,586174617_170826,תל אביב יפו_מכללת לוינסקי,0,164040.0,1.0
43958,11908,586174623_170826,תל אביב יפו_מכללת לוינסקי,0,164040.0,1.0
43958,11908,586174635_170826,תל אביב יפו_מכללת לוינסקי,0,164040.0,1.0
43958,11908,586174644_170826,תל אביב יפו_מכללת לוינסקי,0,164040.0,1.0
43958,11908,586174647_170826,תל אביב יפו_מכללת לוינסקי,0,164040.0,1.0
43958,11908,586174653_170826,תל אביב יפו_מכללת לוינסקי,0,164040.0,1.0
1529,22096,586001838_010926,כרמיאל_כרמיאל סנטר,0,160073.0,2.0
1529,22096,586001840_010926,כרמיאל_כרמיאל סנטר,0,160073.0,2.0
1529,22096,586001847_010926,כרמיאל_כרמיאל סנטר,0,160073.0,2.0
1529,22096,586001848_010926,כרמיאל_כרמיאל סנטר,0,160073.0,2.0
1529,22097,586001852_010926,כרמיאל_כרמיאל סנטר,0,160073.0,2.0
1529,22097,586001857_010926,כרמיאל_כרמיאל סנטר,0,160073.0,2.0
1529,22097,586001860_010926,כרמיאל_כרמיאל סנטר,0,160073.0,2.0
1529,22098,586001898_010926,כרמיאל_כרמיאל סנטר,0,160073.0,2.0
1534,13292,352803_170826,מגאר_ראס אל חביה,1,164758.0,2.0
1534,13292,586001947_170826,מגאר_ראס אל חביה,1,164758.0,2.0
1534,13294,586001910_170826,מגאר_ראס אל חביה,1,164758.0,2.0
1534,13294,586001913_170826,מגאר_ראס אל חביה,1,164758.0,2.0
1534,13294,586001923_170826,מגאר_ראס אל חביה,1,164758.0,2.0
1534,13294,586001924_170826,מגאר_ראס אל חביה,1,164758.0,2.0
1534,19083,586001948_010926,מגאר_ראס אל חביה,1,164758.0,2.0
1534,19084,586001903_010926,מגאר_ראס אל חביה,1,164758.0,2.0
1534,19084,586001909_010926,מגאר_ראס אל חביה,1,164758.0,2.0
1534,19084,586001915_010926,מגאר_ראס אל חביה,1,164758.0,2.0
1534,19084,586001928_010926,מגאר_ראס אל חביה,1,164758.0,2.0
1534,19084,586001929_010926,מגאר_ראס אל חביה,1,164758.0,2.0
34118,21869,584953514_170826,רמות,1,158768.0,1.0
34118,21869,584953515_170826,רמות,1,158768.0,1.0
34118,21869,584953516_170826,רמות,1,158768.0,1.0
34118,21870,585162574_170826,רמות,1,158768.0,1.0
34118,21870,586005306_170826,רמות,1,158768.0,1.0
34118,21870,586230969_170826,רמות,1,158768.0,1.0
34118,21909,584947160_310826,רמות,1,158768.0,1.0
34118,21909,584953319_310826,רמות,1,158768.0,1.0
34118,21909,584953339_310826,רמות,1,158768.0,1.0
34118,21909,584953348_310826,רמות,1,158768.0,1.0
34118,21909,584953439_310826,רמות,1,158768.0,1.0
34118,21909,584953461_310826,רמות,1,158768.0,1.0
34118,21909,584955749_310826,רמות,1,158768.0,1.0
34118,21910,584953464_310826,רמות,1,158768.0,1.0
34118,21910,584953466_310826,רמות,1,158768.0,1.0
43959,14370,586175217_170826,ראשון לציון_קניונים,1,163994.0,1.0
43959,14370,586175230_170826,ראשון לציון_קניונים,1,163994.0,1.0
43959,14372,586174927_170826,ראשון לציון_קניונים,1,163994.0,1.0
43959,14373,586174854_170826,ראשון לציון_קניונים,1,163994.0,1.0
34117,9646,584952734_010926,גילה,0,158767.0,1.0
34117,9646,584952737_010926,גילה,0,158767.0,1.0
34117,9646,584952749_010926,גילה,0,158767.0,1.0
34117,9646,584952751_010926,גילה,0,158767.0,1.0
34117,9646,584952754_010926,גילה,0,158767.0,1.0
34117,9647,584952954_010926,גילה,0,158767.0,1.0
34117,9648,584946492_010926,גילה,0,158767.0,1.0
34117,9648,584946494_010926,גילה,0,158767.0,1.0
43959,14373,586174865_170826,ראשון לציון_קניונים,1,163994.0,1.0
43959,14373,586174870_170826,ראשון לציון_קניונים,1,163994.0,1.0
43959,14373,586174879_170826,ראשון לציון_קניונים,1,163994.0,1.0
43959,14373,586174884_170826,ראשון לציון_קניונים,1,163994.0,1.0
43959,14373,586174890_170826,ראשון לציון_קניונים,1,163994.0,1.0
43959,14373,586174894_170826,ראשון לציון_קניונים,1,163994.0,1.0
43959,14373,586174897_170826,ראשון לציון_קניונים,1,163994.0,1.0
43959,14373,586174902_170826,ראשון לציון_קניונים,1,163994.0,1.0
43959,14373,586174904_170826,ראשון לציון_קניונים,1,163994.0,1.0
43959,14373,586174926_170826,ראשון לציון_קניונים,1,163994.0,1.0
43959,14373,586195068_170826,ראשון לציון_קניונים,1,163994.0,1.0
34117,9649,584952680_010926,גילה,0,158767.0,1.0
34117,9649,584952682_010926,גילה,0,158767.0,1.0
43959,14374,586174852_170826,ראשון לציון_קניונים,1,163994.0,1.0
43959,14374,586174857_170826,ראשון לציון_קניונים,1,163994.0,1.0
34117,9649,584952690_010926,גילה,0,158767.0,1.0
34117,9649,584952698_010926,גילה,0,158767.0,1.0
43959,14374,586174883_170826,ראשון לציון_קניונים,1,163994.0,1.0
34117,9649,584952951_010926,גילה,0,158767.0,1.0
34117,9650,586005274_010926,גילה,0,158767.0,1.0
43959,14374,586174891_170826,ראשון לציון_קניונים,1,163994.0,1.0
43959,14374,586174893_170826,ראשון לציון_קניונים,1,163994.0,1.0
43959,14374,586174895_170826,ראשון לציון_קניונים,1,163994.0,1.0
34117,9650,586005276_010926,גילה,0,158767.0,1.0
34117,9650,586005277_010926,גילה,0,158767.0,1.0
34117,9650,586005279_010926,גילה,0,158767.0,1.0
34117,21860,585161732_170826,גילה,0,158767.0,1.0
12138,3644,585979017_170826,עכו_אזור תעשיה,1,159592.0,2.0
34117,21860,586005283_170826,גילה,0,158767.0,1.0
34117,21860,586230966_170826,גילה,0,158767.0,1.0
34117,21861,584952677_170826,גילה,0,158767.0,1.0
34117,21861,584952679_170826,גילה,0,158767.0,1.0
34117,21861,584952693_170826,גילה,0,158767.0,1.0
34117,21861,584952696_170826,גילה,0,158767.0,1.0
34117,21861,584952702_170826,גילה,0,158767.0,1.0
34117,21861,584954670_170826,גילה,0,158767.0,1.0
34117,21863,584952721_170826,גילה,0,158767.0,1.0
34117,21863,584952724_170826,גילה,0,158767.0,1.0
34117,21863,584952728_170826,גילה,0,158767.0,1.0
34117,21863,584952733_170826,גילה,0,158767.0,1.0
34117,21863,584952743_170826,גילה,0,158767.0,1.0
34117,21863,584952744_170826,גילה,0,158767.0,1.0
34117,21863,584952754_170826,גילה,0,158767.0,1.0
34117,21907,584952794_310826,גילה,0,158767.0,1.0
34117,21908,584952760_310826,גילה,0,158767.0,1.0
34117,21908,584952762_310826,גילה,0,158767.0,1.0
34117,21908,584952766_310826,גילה,0,158767.0,1.0
34117,21908,584952767_310826,גילה,0,158767.0,1.0
34117,21908,584952768_310826,גילה,0,158767.0,1.0
34117,21908,584952778_310826,גילה,0,158767.0,1.0
34117,21908,584952783_310826,גילה,0,158767.0,1.0
34117,21908,584952788_310826,גילה,0,158767.0,1.0
34117,21908,584953016_310826,גילה,0,158767.0,1.0
34118,9651,584953385_010926,רמות,1,158768.0,1.0
34118,9651,584953521_010926,רמות,1,158768.0,1.0
34118,9651,584953526_010926,רמות,1,158768.0,1.0
2508,16151,10061011_170826,רמת גן_מסוף עמידר,0,164533.0,1.0
2508,16151,16990640_170826,רמת גן_מסוף עמידר,0,164533.0,1.0
2508,16151,29038929_170826,רמת גן_מסוף עמידר,0,164533.0,1.0
2508,16151,32743682_170826,רמת גן_מסוף עמידר,0,164533.0,1.0
34118,9651,584953528_010926,רמות,1,158768.0,1.0
34118,9651,584953529_010926,רמות,1,158768.0,1.0
34118,9651,584953536_010926,רמות,1,158768.0,1.0
34118,9651,584953542_010926,רמות,1,158768.0,1.0
34118,9651,584955746_010926,רמות,1,158768.0,1.0
34118,9651,584955747_010926,רמות,1,158768.0,1.0
34118,9653,584953391_010926,רמות,1,158768.0,1.0
34118,9654,584947001_010926,רמות,1,158768.0,1.0
34118,9654,584953354_010926,רמות,1,158768.0,1.0
34118,9654,584953357_010926,רמות,1,158768.0,1.0
34118,9654,584953380_010926,רמות,1,158768.0,1.0
34118,9654,584953509_010926,רמות,1,158768.0,1.0
34118,9654,584953519_010926,רמות,1,158768.0,1.0
34118,21865,584953520_170826,רמות,1,158768.0,1.0
34118,21865,584953525_170826,רמות,1,158768.0,1.0
34118,21865,584953528_170826,רמות,1,158768.0,1.0
34118,21865,584953539_170826,רמות,1,158768.0,1.0
34118,21865,584955747_170826,רמות,1,158768.0,1.0
34118,21866,584946995_170826,רמות,1,158768.0,1.0
34118,21867,584947082_170826,רמות,1,158768.0,1.0
34118,21869,584947007_170826,רמות,1,158768.0,1.0
34118,21869,584953365_170826,רמות,1,158768.0,1.0
12241,8649,32580283_170826,חדרה_ת. רכבת חדרה מערב,1,149641.0,1.0
12241,8650,11742271_170826,חדרה_ת. רכבת חדרה מערב,1,149641.0,1.0
34118,21869,584953369_170826,רמות,1,158768.0,1.0
34118,21869,584953371_170826,רמות,1,158768.0,1.0
34118,21869,584953497_170826,רמות,1,158768.0,1.0
34118,21869,584953501_170826,רמות,1,158768.0,1.0
34118,21869,584953502_170826,רמות,1,158768.0,1.0
34118,21869,584953508_170826,רמות,1,158768.0,1.0
34118,21870,584947479_170826,רמות,1,158768.0,1.0
34118,21870,585162572_170826,רמות,1,158768.0,1.0
34118,21909,584953305_310826,רמות,1,158768.0,1.0
34118,21909,584953309_310826,רמות,1,158768.0,1.0
34118,21909,584953333_310826,רמות,1,158768.0,1.0
34118,21909,584953341_310826,רמות,1,158768.0,1.0
34118,21909,584953345_310826,רמות,1,158768.0,1.0
34118,21909,584953448_310826,רמות,1,158768.0,1.0
2508,16151,36353294_170826,רמת גן_מסוף עמידר,0,164533.0,1.0
2508,16151,39917575_170826,רמת גן_מסוף עמידר,0,164533.0,1.0
2508,16151,4097686_170826,רמת גן_מסוף עמידר,0,164533.0,1.0
2508,16152,585402344_170826,רמת גן_מסוף עמידר,0,164533.0,1.0
2508,16152,585402346_170826,רמת גן_מסוף עמידר,0,164533.0,1.0
2508,16153,41465829_170826,רמת גן_מסוף עמידר,0,164533.0,1.0
2508,16155,3306999_170826,רמת גן_מסוף עמידר,0,164533.0,1.0
2508,16155,4097397_170826,רמת גן_מסוף עמידר,0,164533.0,1.0
2508,16155,5165156_170826,רמת גן_מסוף עמידר,0,164533.0,1.0
2508,16155,584779620_170826,רמת גן_מסוף עמידר,0,164533.0,1.0
2508,16155,585257872_170826,רמת גן_מסוף עמידר,0,164533.0,1.0
2508,16155,585257880_170826,רמת גן_מסוף עמידר,0,164533.0,1.0
17380,8672,30336699_170826,בנימינה גבעת עדה_תחנת הרכבת,1,153926.0,2.0
17380,8672,30336709_170826,בנימינה גבעת עדה_תחנת הרכבת,1,153926.0,2.0
17380,8672,52444529_170826,בנימינה גבעת עדה_תחנת הרכבת,1,153926.0,2.0
17380,8672,585771440_170826,בנימינה גבעת עדה_תחנת הרכבת,1,153926.0,2.0
17380,8674,585183775_170826,בנימינה גבעת עדה_תחנת הרכבת,1,153926.0,2.0
17380,8674,585183781_170826,בנימינה גבעת עדה_תחנת הרכבת,1,153926.0,2.0
34118,21909,584953459_310826,רמות,1,158768.0,1.0
34118,21909,584955750_310826,רמות,1,158768.0,1.0
34118,21909,584955751_310826,רמות,1,158768.0,1.0
12241,8650,11742272_170826,חדרה_ת. רכבת חדרה מערב,1,149641.0,1.0
17380,8672,48841998_170826,בנימינה גבעת עדה_תחנת הרכבת,1,153926.0,2.0
17380,8672,584971770_170826,בנימינה גבעת עדה_תחנת הרכבת,1,153926.0,2.0
17380,8672,585237337_170826,בנימינה גבעת עדה_תחנת הרכבת,1,153926.0,2.0
17380,8672,585513152_170826,בנימינה גבעת עדה_תחנת הרכבת,1,153926.0,2.0
17380,8672,585771442_170826,בנימינה גבעת עדה_תחנת הרכבת,1,153926.0,2.0
17380,8674,585183768_170826,בנימינה גבעת עדה_תחנת הרכבת,1,153926.0,2.0
17380,8674,585183776_170826,בנימינה גבעת עדה_תחנת הרכבת,1,153926.0,2.0
17380,8674,585183780_170826,בנימינה גבעת עדה_תחנת הרכבת,1,153926.0,2.0
43958,11907,586174352_170826,תל אביב יפו_מכללת לוינסקי,0,164040.0,1.0
43958,11908,586174583_170826,תל אביב יפו_מכללת לוינסקי,0,164040.0,1.0
43958,11908,586174585_170826,תל אביב יפו_מכללת לוינסקי,0,164040.0,1.0
43958,11908,586174599_170826,תל אביב יפו_מכללת לוינסקי,0,164040.0,1.0
43958,11908,586174604_170826,תל אביב יפו_מכללת לוינסקי,0,164040.0,1.0
43958,11908,586174616_170826,תל אביב יפו_מכללת לוינסקי,0,164040.0,1.0
43958,11908,586174624_170826,תל אביב יפו_מכללת לוינסקי,0,164040.0,1.0
43958,11908,586174628_170826,תל אביב יפו_מכללת לוינסקי,0,164040.0,1.0
43958,11908,586174630_170826,תל אביב יפו_מכללת לוינסקי,0,164040.0,1.0
43958,11908,586174632_170826,תל אביב יפו_מכללת לוינסקי,0,164040.0,1.0
12241,8650,11742276_170826,חדרה_ת. רכבת חדרה מערב,1,149641.0,1.0
12241,8650,12346548_170826,חדרה_ת. רכבת חדרה מערב,1,149641.0,1.0
27990,7646,584718288_170826,תחנת רכבת קסם,0,158989.0,1.0
43958,11908,586174640_170826,תל אביב יפו_מכללת לוינסקי,0,164040.0,1.0
43958,11908,586174641_170826,תל אביב יפו_מכללת לוינסקי,0,164040.0,1.0
43958,11908,586174654_170826,תל אביב יפו_מכללת לוינסקי,0,164040.0,1.0
43958,11908,586176001_170826,תל אביב יפו_מכללת לוינסקי,0,164040.0,1.0
43959,14370,586175214_170826,ראשון לציון_קניונים,1,163994.0,1.0
43959,14373,586174856_170826,ראשון לציון_קניונים,1,163994.0,1.0
43959,14373,586174858_170826,ראשון לציון_קניונים,1,163994.0,1.0
43959,14373,586174869_170826,ראשון לציון_קניונים,1,163994.0,1.0
43959,14373,586174873_170826,ראשון לציון_קניונים,1,163994.0,1.0
43959,14373,586174877_170826,ראשון לציון_קניונים,1,163994.0,1.0
43959,14373,586174882_170826,ראשון לציון_קניונים,1,163994.0,1.0
12241,8650,14877904_170826,חדרה_ת. רכבת חדרה מערב,1,149641.0,1.0
12241,8650,18048425_170826,חדרה_ת. רכבת חדרה מערב,1,149641.0,1.0
12241,8650,22529823_170826,חדרה_ת. רכבת חדרה מערב,1,149641.0,1.0
12241,8650,22529863_170826,חדרה_ת. רכבת חדרה מערב,1,149641.0,1.0
12241,8650,584971670_170826,חדרה_ת. רכבת חדרה מערב,1,149641.0,1.0
12241,8650,584971672_170826,חדרה_ת. רכבת חדרה מערב,1,149641.0,1.0
12241,8650,584971673_170826,חדרה_ת. רכבת חדרה מערב,1,149641.0,1.0
27990,7647,584863869_170826,תחנת רכבת קסם,0,158989.0,1.0
27990,7649,49483488_170826,תחנת רכבת קסם,0,158989.0,1.0
27990,7649,49483495_170826,תחנת רכבת קסם,0,158989.0,1.0
27990,7649,54389121_170826,תחנת רכבת קסם,0,158989.0,1.0
27990,7649,54389142_170826,תחנת רכבת קסם,0,158989.0,1.0
27990,7649,57793264_170826,תחנת רכבת קסם,0,158989.0,1.0
27990,7649,584718250_170826,תחנת רכבת קסם,0,158989.0,1.0
27990,7649,585655956_170826,תחנת רכבת קסם,0,158989.0,1.0
27990,7649,585655960_170826,תחנת רכבת קסם,0,158989.0,1.0
27990,7650,584828057_170826,תחנת רכבת קסם,0,158989.0,1.0
43959,14373,586174886_170826,ראשון לציון_קניונים,1,163994.0,1.0
43959,14373,586174892_170826,ראשון לציון_קניונים,1,163994.0,1.0
43959,14373,586174898_170826,ראשון לציון_קניונים,1,163994.0,1.0
43959,14373,586174900_170826,ראשון לציון_קניונים,1,163994.0,1.0
43959,14373,586174920_170826,ראשון לציון_קניונים,1,163994.0,1.0
43959,14373,586174928_170826,ראשון לציון_קניונים,1,163994.0,1.0
43959,14373,586174929_170826,ראשון לציון_קניונים,1,163994.0,1.0
12241,8650,584971676_170826,חדרה_ת. רכבת חדרה מערב,1,149641.0,1.0
12241,8650,585183369_170826,חדרה_ת. רכבת חדרה מערב,1,149641.0,1.0
12241,8651,585183674_170826,חדרה_ת. רכבת חדרה מערב,1,149641.0,1.0
12241,8651,585183676_170826,חדרה_ת. רכבת חדרה מערב,1,149641.0,1.0
12241,8651,585183686_170826,חדרה_ת. רכבת חדרה מערב,1,149641.0,1.0
16556,9936,585998392_170826,קרית מלאכי_ביג קסטינה,1,165092.0,1.0
16555,9932,585998371_170826,אל עזי_מרכז היישוב,0,165096.0,1.0
16556,9936,53460017_170826,קרית מלאכי_ביג קסטינה,1,165092.0,1.0
2508,16155,6214241_170826,רמת גן_מסוף עמידר,0,164533.0,1.0
2508,16155,7308107_170826,רמת גן_מסוף עמידר,0,164533.0,1.0
2509,16156,12449758_170826,תל אביב יפו_תחנה מרכזית,1,166018.0,1.0
2509,16156,32743719_170826,תל אביב יפו_תחנה מרכזית,1,166018.0,1.0
2509,16156,33636366_170826,תל אביב יפו_תחנה מרכזית,1,166018.0,1.0
2509,16156,36092756_170826,תל אביב יפו_תחנה מרכזית,1,166018.0,1.0
43958,11905,586174316_170826,תל אביב יפו_מכללת לוינסקי,0,164040.0,1.0
43958,11905,586174317_170826,תל אביב יפו_מכללת לוינסקי,0,164040.0,1.0
43958,11905,586174320_170826,תל אביב יפו_מכללת לוינסקי,0,164040.0,1.0
43958,11905,586174332_170826,תל אביב יפו_מכללת לוינסקי,0,164040.0,1.0
43958,11905,586174340_170826,תל אביב יפו_מכללת לוינסקי,0,164040.0,1.0
43958,11905,586174345_170826,תל אביב יפו_מכללת לוינסקי,0,164040.0,1.0
43958,11908,586174314_170826,תל אביב יפו_מכללת לוינסקי,0,164040.0,1.0
43958,11908,586174586_170826,תל אביב יפו_מכללת לוינסקי,0,164040.0,1.0
43958,11908,586174591_170826,תל אביב יפו_מכללת לוינסקי,0,164040.0,1.0
43958,11908,586174597_170826,תל אביב יפו_מכללת לוינסקי,0,164040.0,1.0
43958,11908,586174601_170826,תל אביב יפו_מכללת לוינסקי,0,164040.0,1.0
43958,11908,586174603_170826,תל אביב יפו_מכללת לוינסקי,0,164040.0,1.0
43958,11908,586174625_170826,תל אביב יפו_מכללת לוינסקי,0,164040.0,1.0
43958,11908,586174629_170826,תל אביב יפו_מכללת לוינסקי,0,164040.0,1.0
43958,11908,586174651_170826,תל אביב יפו_מכללת לוינסקי,0,164040.0,1.0
43958,11908,586174657_170826,תל אביב יפו_מכללת לוינסקי,0,164040.0,1.0
43959,14370,586175224_170826,ראשון לציון_קניונים,1,163994.0,1.0
43959,14370,586175239_170826,ראשון לציון_קניונים,1,163994.0,1.0
43959,14372,586174930_170826,ראשון לציון_קניונים,1,163994.0,1.0
43959,14373,586174855_170826,ראשון לציון_קניונים,1,163994.0,1.0
2509,16156,38123452_170826,תל אביב יפו_תחנה מרכזית,1,166018.0,1.0
2509,16156,4263492_170826,תל אביב יפו_תחנה מרכזית,1,166018.0,1.0
2509,16156,494576_170826,תל אביב יפו_תחנה מרכזית,1,166018.0,1.0
2509,16156,50012329_170826,תל אביב יפו_תחנה מרכזית,1,166018.0,1.0
2509,16156,50012339_170826,תל אביב יפו_תחנה מרכזית,1,166018.0,1.0
2509,16156,54303818_170826,תל אביב יפו_תחנה מרכזית,1,166018.0,1.0
2509,16156,666622_170826,תל אביב יפו_תחנה מרכזית,1,166018.0,1.0
43959,14373,586174860_170826,ראשון לציון_קניונים,1,163994.0,1.0
43959,14373,586174861_170826,ראשון לציון_קניונים,1,163994.0,1.0
43959,14373,586174863_170826,ראשון לציון_קניונים,1,163994.0,1.0
43959,14373,586174866_170826,ראשון לציון_קניונים,1,163994.0,1.0
43959,14373,586174896_170826,ראשון לציון_קניונים,1,163994.0,1.0
43959,14373,586174911_170826,ראשון לציון_קניונים,1,163994.0,1.0
43959,14373,586174914_170826,ראשון לציון_קניונים,1,163994.0,1.0
43959,14373,586195066_170826,ראשון לציון_קניונים,1,163994.0,1.0
43959,14375,586174848_170826,ראשון לציון_קניונים,1,163994.0,1.0
17380,8672,48842053_170826,בנימינה גבעת עדה_תחנת הרכבת,1,153926.0,2.0
17380,8672,52444524_170826,בנימינה גבעת עדה_תחנת הרכבת,1,153926.0,2.0
17380,8672,52444530_170826,בנימינה גבעת עדה_תחנת הרכבת,1,153926.0,2.0
17380,8672,584971771_170826,בנימינה גבעת עדה_תחנת הרכבת,1,153926.0,2.0
17380,8672,585237345_170826,בנימינה גבעת עדה_תחנת הרכבת,1,153926.0,2.0
17380,8672,585771444_170826,בנימינה גבעת עדה_תחנת הרכבת,1,153926.0,2.0
17380,8674,585183778_170826,בנימינה גבעת עדה_תחנת הרכבת,1,153926.0,2.0
17380,8674,585183784_170826,בנימינה גבעת עדה_תחנת הרכבת,1,153926.0,2.0
17380,8675,48842082_170826,בנימינה גבעת עדה_תחנת הרכבת,1,153926.0,2.0
17380,8675,585364585_170826,בנימינה גבעת עדה_תחנת הרכבת,1,153926.0,2.0
2509,16156,6777548_170826,תל אביב יפו_תחנה מרכזית,1,166018.0,1.0
2509,16157,494643_170826,תל אביב יפו_תחנה מרכזית,1,166018.0,1.0
2509,16159,494562_170826,תל אביב יפו_תחנה מרכזית,1,166018.0,1.0
2509,16160,32743977_170826,תל אביב יפו_תחנה מרכזית,1,166018.0,1.0
2509,16160,5782730_170826,תל אביב יפו_תחנה מרכזית,1,166018.0,1.0
2509,16160,586000798_170826,תל אביב יפו_תחנה מרכזית,1,166018.0,1.0
2509,16160,9235115_170826,תל אביב יפו_תחנה מרכזית,1,166018.0,1.0
2509,16161,585402354_170826,תל אביב יפו_תחנה מרכזית,1,166018.0,1.0
32656,6351,585059176_170826,אריאל_אוניברסיטה,0,154795.0,2.0
32656,6351,585059177_170826,אריאל_אוניברסיטה,0,154795.0,2.0
32656,6351,585063109_170826,אריאל_אוניברסיטה,0,154795.0,2.0
32657,6356,585059210_170826,אלון מורה_מרכז,1,153217.0,2.0
32657,6357,585039858_170826,אלון מורה_מרכז,1,153217.0,2.0
16555,9932,585998374_170826,אל עזי_מרכז היישוב,0,165096.0,1.0
16555,9934,585804338_170826,אל עזי_מרכז היישוב,0,165096.0,1.0
16556,9935,54508603_170826,קרית מלאכי_ביג קסטינה,1,165092.0,1.0
12241,8650,22529858_170826,חדרה_ת. רכבת חדרה מערב,1,149641.0,1.0
12241,8650,57198467_170826,חדרה_ת. רכבת חדרה מערב,1,149641.0,1.0
12241,8651,585183673_170826,חדרה_ת. רכבת חדרה מערב,1,149641.0,1.0
32656,6350,585542367_170826,אריאל_אוניברסיטה,0,154795.0,2.0
32656,6352,585039818_170826,אריאל_אוניברסיטה,0,154795.0,2.0
32657,6354,585059203_170826,אלון מורה_מרכז,1,153217.0,2.0
32657,6356,585059206_170826,אלון מורה_מרכז,1,153217.0,2.0
32657,6357,585063104_170826,אלון מורה_מרכז,1,153217.0,2.0
12241,8651,585183689_170826,חדרה_ת. רכבת חדרה מערב,1,149641.0,1.0
27990,7646,584671201_170826,תחנת רכבת קסם,0,158989.0,1.0
27990,7649,49483507_170826,תחנת רכבת קסם,0,158989.0,1.0
27990,7649,49483509_170826,תחנת רכבת קסם,0,158989.0,1.0
17380,8672,22530157_170826,בנימינה גבעת עדה_תחנת הרכבת,1,153926.0,2.0
17380,8672,52444535_170826,בנימינה גבעת עדה_תחנת הרכבת,1,153926.0,2.0
17380,8672,585237341_170826,בנימינה גבעת עדה_תחנת הרכבת,1,153926.0,2.0
17380,8672,585237343_170826,בנימינה גבעת עדה_תחנת הרכבת,1,153926.0,2.0
16556,9935,54508602_170826,קרית מלאכי_ביג קסטינה,1,165092.0,1.0
16556,9936,47411621_170826,קרית מלאכי_ביג קסטינה,1,165092.0,1.0
16556,9936,53460014_170826,קרית מלאכי_ביג קסטינה,1,165092.0,1.0
27990,7649,49483527_170826,תחנת רכבת קסם,0,158989.0,1.0
27990,7649,54389159_170826,תחנת רכבת קסם,0,158989.0,1.0
27990,7649,585655962_170826,תחנת רכבת קסם,0,158989.0,1.0
1529,13288,586001827_170826,כרמיאל_כרמיאל סנטר,0,160073.0,2.0
1529,13288,586001831_170826,כרמיאל_כרמיאל סנטר,0,160073.0,2.0
1529,13288,586001833_170826,כרמיאל_כרמיאל סנטר,0,160073.0,2.0
1529,13288,586001841_170826,כרמיאל_כרמיאל סנטר,0,160073.0,2.0
1529,13288,586001829_170826,כרמיאל_כרמיאל סנטר,0,160073.0,2.0
1529,13290,586001854_170826,כרמיאל_כרמיאל סנטר,0,160073.0,2.0
1529,13290,586001855_170826,כרמיאל_כרמיאל סנטר,0,160073.0,2.0
1529,22096,586001828_010926,כרמיאל_כרמיאל סנטר,0,160073.0,2.0
1529,22096,586001832_010926,כרמיאל_כרמיאל סנטר,0,160073.0,2.0
1529,22096,586001839_010926,כרמיאל_כרמיאל סנטר,0,160073.0,2.0
1534,13292,586001957_170826,מגאר_ראס אל חביה,1,164758.0,2.0
1534,13293,586001930_170826,מגאר_ראס אל חביה,1,164758.0,2.0
1534,13294,586001908_170826,מגאר_ראס אל חביה,1,164758.0,2.0
1534,13294,586001918_170826,מגאר_ראס אל חביה,1,164758.0,2.0
1534,13294,586001927_170826,מגאר_ראס אל חביה,1,164758.0,2.0
1534,13294,586001929_170826,מגאר_ראס אל חביה,1,164758.0,2.0
1534,19083,586001946_010926,מגאר_ראס אל חביה,1,164758.0,2.0
1534,19083,586001952_010926,מגאר_ראס אל חביה,1,164758.0,2.0
1534,19084,586001919_010926,מגאר_ראס אל חביה,1,164758.0,2.0
34117,9646,584952657_010926,גילה,0,158767.0,1.0
34117,9646,584952659_010926,גילה,0,158767.0,1.0
1529,13290,586001851_170826,כרמיאל_כרמיאל סנטר,0,160073.0,2.0
1529,13290,586001859_170826,כרמיאל_כרמיאל סנטר,0,160073.0,2.0
1529,13290,586001864_170826,כרמיאל_כרמיאל סנטר,0,160073.0,2.0
1529,22096,586001834_010926,כרמיאל_כרמיאל סנטר,0,160073.0,2.0
1529,22097,586001855_010926,כרמיאל_כרמיאל סנטר,0,160073.0,2.0
1529,22098,586001866_010926,כרמיאל_כרמיאל סנטר,0,160073.0,2.0
1534,13292,586001946_170826,מגאר_ראס אל חביה,1,164758.0,2.0
1534,13294,586001906_170826,מגאר_ראס אל חביה,1,164758.0,2.0
1534,13294,586001907_170826,מגאר_ראס אל חביה,1,164758.0,2.0
1534,13294,586001911_170826,מגאר_ראס אל חביה,1,164758.0,2.0
1534,13294,586001912_170826,מגאר_ראס אל חביה,1,164758.0,2.0
1529,13288,586001821_170826,כרמיאל_כרמיאל סנטר,0,160073.0,2.0
1529,13288,586001822_170826,כרמיאל_כרמיאל סנטר,0,160073.0,2.0
1529,13288,586001845_170826,כרמיאל_כרמיאל סנטר,0,160073.0,2.0
1529,13289,586001866_170826,כרמיאל_כרמיאל סנטר,0,160073.0,2.0
1529,13290,586001863_170826,כרמיאל_כרמיאל סנטר,0,160073.0,2.0
1529,22096,352769_010926,כרמיאל_כרמיאל סנטר,0,160073.0,2.0
1529,22096,586001831_010926,כרמיאל_כרמיאל סנטר,0,160073.0,2.0
34117,9646,584952674_010926,גילה,0,158767.0,1.0
34117,9646,584952726_010926,גילה,0,158767.0,1.0
34117,9646,584952727_010926,גילה,0,158767.0,1.0
34117,9646,584952729_010926,גילה,0,158767.0,1.0
34117,9646,584952730_010926,גילה,0,158767.0,1.0
34117,9646,584952735_010926,גילה,0,158767.0,1.0
34117,9648,584946495_010926,גילה,0,158767.0,1.0
34117,9648,584952716_010926,גילה,0,158767.0,1.0
